11687000	3228,8689,18730,19636,11328
7886000	7856,8193,10056,9111,5267
10578000	4494,17922,5334,4571,18227
11300000	24565,14261,14917,7868,4571
7383000	24565,14261,7868,4571,21838
2076000	6290,9301,9829,6245,24886
11612500	18689,12220,25372,27791,19974
2492500	24565,14261,14917,7868,4571
8745250	20648,15359,679,10193
9278500	11679,11196,24565,14261,14917
7657250	11328,2683,4452,18692,3228
1528500	21110,554,21067,21092,3627
11440500	679,7090,8188,21110,4731
965500	17922,16906,2963,18227,20297
4880250	21548,12754,2655,25372,16463
4336750	12220,21110,25372,1831,16463
1118250	15874,4694,8622,4571,21110
1365000	5821,3650,12610,14580,679
11646500	6290,4694,13975,25372
5467250	29203,25372,28707,17058,21110
7918750	21838,18275,17920,6565,414
69500	10014,2257,14294,14020,17640
252500	12541,15018,24196,24704
39750	11679,11196,24565,14261,14917
4133750	16463,19993,20846,25372,1831
11078500	14261,14917,21110,6290,4694
6412250	15019,3398,5619,15159,21110
9973000	11679,11196,24565,14261,14917
1758250	7611,2367,23273,476,27791
3010000	2826,24565,14261,14917,13238
3312500	11679,11196,24565,14261,14917
10185000	11196,24565,14261,4571,7868
8324500	5285,14020,4949,21838,16527
380000	11679,11196,24565,14261,14917
4547500	24565,14261,4571,7868,11080
5226250	28631,22179,24015,15534,8689
12239250	17642,21217,21838,22280,7611
731750	9486,24242,14150,14930,11196
2788750	22280,27791,28641,1004,29084
6564500	4931,17945,11196,4949,11176
4809000	11679,11196,24565,14261,14917
3781500	24565,14261,15315,7868,4571
7445000	21110,2683,28759,18075
791500	2251,21110,21067,20297,3627
1661750	22204,16527,28369,14020,11080
12337750	11679,11196,24565,14261,14917
11957000	1397,16818,15534,5799
8327250	11679,11196,24565,14261,15315
8216750	24565,14261,14917,7868,4571
1173500	6690,4351,20180,13020,5598
5238000	10737,18824,29099,15018,12647
10654750	6290,10999,4694,14120,24196
6694750	8689,3151,2729,15138,14020
11167500	11679,11196,24565,14261,14917
4782250	15315,10866,9936,679
1906000	29202,10680,2683,21110,12220
11734000	20648,14261,679,10193
9782500	24565,14261,4571,7868,11080
1441500	14261,13238,21110,6290,4694
3590000	10584,29497,14025,13390,28924
6713250	7976,6770,27060,15639,5621
42000	11080,12285,21490,15534,9829
7715000	14533,28641,15741,25272,7868
745750	8311,1481,24869,3228,29099
154500	22179,28631,24015,15534,8689
12016750	4571,7868,21862,13793,8094
573000	3627,14261,18868,7868,19962
2331750	18361,28992,29265,29099,7868
7976750	21110,29203,28707,13975,25372
8757750	997,4953,27044,20595,18024
7286500	11679,11196,24565,14261,14917
10095000	647,7208,7868,14261
11936000	23770,27198,3937,15138,13020
2364500	11080,21865,23676,20595,5098
3675000	8684,21110,9397,4694,29231
10715500	8690,21110,2655,11201,15019
8149250	23779,29547,7105,16110,11196
8111500	23878,18075,22393,2257
11625250	14119,2826,16540,3740,29203
4259500	24869,4949,7868,29099,11176
3001000	11679,11196,24565,14261,14917
11558000	25372,27939,2217,19339,6290
969750	5330,8693,24788,9609,2963
10966250	4172,25960,16079,1852,17087
5812000	2971,29099,12220,21110,2683
6848750	7070,431,2160,3555,8689
10592750	24196,25488,24385,3534,24704
4256000	11679,11196,24565,14261,12606
5962750	24196,4268,11080,26523,21838
371250	12220,14294,21092,2683,21110
11794250	11524,28653,4307,12431,12220
7345250	11679,11196,24565,14261,14917
10492250	28641,15741,25272,2683,7868
2187500	2963,7976,14952,15584,12162
3288250	24565,14261,14917,7868,4571
2940000	16110,12168,2257,11052,26722
3410000	11679,11196,24565,14261,14917
8216500	23878,22393,2257,14159,8313
7476250	4571,24715,24307,22319,15019
6155250	28369,4078,2963,29203,14020
9394250	20127,17431,20386,16463,25372
4631250	29099,10521,7868,8311
3799500	17458,24565,14261,14917,21838
5293250	1831,11176,14261,4949,679
1086750	7868,8689,21865,22727
5261000	11679,11196,24565,14261,11080
4886500	21490,15534,25372,7019,27939
7003500	14261,3185,21862,13793,8094
4501000	11679,11196,24565,14261,14917
5052000	28641,15741,25272,2683,7868
3511000	8702,27625,27407,29203,14020
9173750	9549,3627,6158,16110,14261
3861500	25669,28641,15741,25272,7868
1838750	14261,14917,5799,18575,27198
8949750	27927,26605,22505,23662,16818
4118250	11679,11196,24565,14261,14917
7787500	11679,11196,24565,14261,14917
8051750	20297,21110,10680,16550,12220
11313000	3228,17835,7105,29547,11196
4304250	24565,14261,14917,7868,4571
